timestamp,action,price,stop_loss,take_profit,balance,position
2021-03-14 18:55:00,BUY,14.8525,14.109874999999999,16.33775,977.8848384953026,7.307399955106504
2021-03-15 00:45:00,SELL,14.632,,,1084.6997927622779,
2021-03-15 04:00:00,BUY,14.7964,14.05658,16.276040000000002,976.3382834653263,7.323504994252086
2021-03-15 05:00:00,SELL,14.4442,,,1082.0146721324643,
2021-03-15 14:10:00,BUY,14.3057,13.590414999999998,15.736270000000001,973.921406386431,7.55595781723601
2021-03-15 15:35:00,SELL,14.0431,,,1079.924368538435,
2021-03-15 19:20:00,BUY,14.2749,13.561155,15.702390000000001,972.0399241214452,7.557632236792527
2021-03-16 00:40:00,SELL,14.0489,,,1078.1101672333882,
2021-03-16 16:10:00,BUY,13.8835,13.189324999999998,15.27185,970.4069615267728,7.757640775497208
2021-03-16 23:40:00,SELL,13.6178,,,1075.9433200787862,
2021-03-17 16:15:00,BUY,13.83,13.138499999999999,15.213000000000001,968.4565824029155,7.771998385818564
2021-03-18 10:50:00,SELL,14.1298,,,1078.1635484120627,
2021-03-18 16:35:00,BUY,14.271,13.55745,15.698100000000002,970.4550099256976,7.547371486676831
2021-03-19 00:05:00,SELL,14.1449,,,1077.1050680526507,
2021-03-19 11:45:00,BUY,14.1671,13.458744999999999,15.583810000000001,969.5022717541909,7.595259177845842
2021-03-19 22:15:00,SELL,14.1921,,,1077.187156854319,
2021-03-20 03:45:00,BUY,14.3062,13.59089,15.736820000000002,969.5761598845726,7.521983263881846
2021-03-20 20:20:00,SELL,14.468,,,1078.2953856925533,
2021-03-21 15:50:00,BUY,13.9222,13.22609,15.314420000000002,970.5736766618672,7.737405656482889
2021-03-22 04:25:00,TAKE-PROFIT,15.5695,,,1090.920746493109,
2021-03-23 14:55:00,BUY,14.7991,14.059145,16.27901,981.9377639184473,7.364162859542918
2021-03-23 17:15:00,SELL,14.5677,,,1089.1094002921218,
2021-03-24 05:35:00,BUY,14.3704,13.65188,15.807440000000001,980.3073712029388,7.571259609279002
2021-03-24 20:30:00,SELL,14.3562,,,1088.8931938884673,
2021-03-25 22:15:00,BUY,13.0926,12.437969999999998,14.401860000000001,980.1127638190094,8.308542999057321
2021-03-25 23:40:00,SELL,12.926,,,1087.4015943980185,
2021-03-26 00:05:00,BUY,13.0675,12.414125,14.374250000000002,978.7701751176564,8.3130988544375
2021-03-26 02:40:00,SELL,12.4635,,,1082.276872382366,
2021-03-26 05:40:00,BUY,13.4293,12.757834999999998,14.77223,974.1574128313677,8.051012305257785
2021-03-26 23:50:00,TAKE-PROFIT,14.7812,,,1093.0420322947575,
2021-03-29 02:40:00,BUY,18.6871,17.752745,20.55581,983.8471332685112,5.843330373693418
2021-03-29 04:45:00,SELL,18.2246,,,1090.232999638196,
2021-03-29 11:00:00,BUY,18.4316,17.510019999999997,20.27476,981.3187229743402,5.909105919391468
2021-03-29 16:15:00,SELL,18.0723,,,1088.0030667464516,
2021-03-29 17:05:00,BUY,18.522,17.595899999999997,20.3742,979.3115603784811,5.868238115104769
2021-03-30 05:00:00,TAKE-PROFIT,20.3928,,,1098.861696805956,
2021-03-31 11:55:00,BUY,19.4406,18.46857,21.38466,989.0854132950409,5.646753881614508
2021-04-01 01:40:00,SELL,19.3441,,,1098.2075536846187,
2021-04-01 02:00:00,BUY,19.5023,18.527185,21.452530000000003,988.4966190715253,5.6255382500060716
2021-04-01 10:05:00,SELL,19.6103,,,1098.7047933228753,
2021-04-02 07:35:00,BUY,19.0669,18.113554999999998,20.97359,988.9441844699201,5.756604841529312
2021-04-03 03:25:00,TAKE-PROFIT,21.03,,,1109.884522887464,
2021-04-03 19:35:00,BUY,21.9614,20.86333,24.157540000000004,999.0070590510064,5.048742968866177
2021-04-04 06:45:00,TAKE-PROFIT,24.4217,,,1122.1826463276027,
2021-04-05 04:10:00,BUY,24.4249,23.203655,26.867390000000004,1010.0765999594752,4.5898262170214625
2021-04-05 05:50:00,SELL,23.426,,,1117.49034765046,
2021-04-05 11:05:00,BUY,24.0,22.799999999999997,26.400000000000002,1005.8530619201791,4.6515535720950405
2021-04-05 13:00:00,SELL,23.4184,,,1114.676072150757,
2021-04-05 14:25:00,BUY,24.1991,22.989145,26.619010000000003,1003.3199325428963,4.60166450850902
2021-04-05 20:05:00,SELL,23.4716,,,1111.2203527921386,
2021-04-06 08:10:00,BUY,23.5,22.325,25.85,1000.2094395482039,4.72386864867807
2021-04-06 10:25:00,SELL,22.8333,,,1107.963088054049,
2021-04-06 13:20:00,BUY,23.3305,22.163975,25.663550000000004,997.2775755574495,4.744240907678768
2021-04-06 14:10:00,SELL,22.41,,,1103.4896958597897,
2021-04-06 16:55:00,BUY,23.3752,22.206439999999997,25.71272,993.2510752433967,4.716050370323805
2021-04-07 00:10:00,TAKE-PROFIT,25.756,,,1114.5962019881185,
2021-04-07 13:50:00,BUY,26.3499,25.032405,28.984890000000004,1003.2480414095055,4.225752681361715
2021-04-08 03:20:00,SELL,26.201,,,1113.8562684678595,
2021-04-08 05:50:00,BUY,26.6413,25.309235,29.305430000000005,1002.5820272479203,4.176757186020921
2021-04-08 13:05:00,SELL,26.4607,,,1112.9914262011919,
2021-04-08 22:45:00,BUY,26.9648,25.61656,29.66128,1001.8035827236928,4.123444026193373
2021-04-09 16:40:00,SELL,27.9598,,,1116.9789623369707,
2021-04-09 17:15:00,BUY,28.4363,27.014484999999997,31.27993,1005.3927639995072,3.924075858584393
2021-04-09 21:35:00,SELL,28.0771,,,1115.4592576182781,
